Target	gc_bias	mappability	reptiming	Gene	on_target
chr1:19500813-19500942	0.476923076923077	1	69.0123517631304	UBR4	TRUE
chr1:19503086-19503222	0.503649635036496	1	69.0123517631304	UBR4	TRUE
chr1:19503955-19504238	0.496478873239437	1	69.0123517631304	UBR4	TRUE
chr1:19519927-19520052	0.531746031746032	1	69.0123517631304	UBR4	TRUE
chr1:21924893-21924996	0.605769230769231	1	77.1683247632319	RAP1GAP	TRUE
chr1:21929297-21929407	0.621621621621622	1	77.1683247632319	RAP1GAP	TRUE
chr1:21935343-21935430	0.477272727272727	1	77.1683247632319	RAP1GAP	TRUE
chr1:22147943-22148105	0.619631901840491	1	81.834752828768	LDLRAD2	TRUE
chr1:22413162-22413360	0.477386934673367	0.58333333581686	80.2322936105256	CDC42	TRUE
chr1:22417921-22418011	0.494505494505495	0.41666667163372	80.2322936105256	CDC42	TRUE
chr1:23693535-23693662	0.5	1	77.2245856558923	ZNF436	TRUE
chr1:23694466-23694499	0.676470588235294	1	77.2245856558923	ZNF436	TRUE
chr1:24086002-24086064	0.396825396825397	1	75.2329211093412	TCEB3	TRUE
chr1:24124185-24124362	0.584269662921348	1	75.8591319924534	GALE	TRUE
chr1:24128953-24129055	0.466019417475728	1	75.8591319924534	HMGCL	TRUE
chr1:24130890-24131016	0.574803149606299	1	75.8591319924534	HMGCL	TRUE
chr1:26517119-26517332	0.607476635514019	1	80.0973251644928	CATSPER4	TRUE
chr1:28056743-28056845	0.572815533980582	0.70833333581686	76.0612517253007	FAM76A	TRUE
chr1:31188004-31188157	0.512987012987013	1	80.2968558887444	MATN1	TRUE
chr1:31189637-31189763	0.622047244094488	1	80.2968558887444	MATN1	TRUE
chr1:32193626-32193683	0.706896551724138	1	70.0677935156492	ADGRB2	TRUE
chr1:32201922-32201992	0.577464788732394	1	76.1091199818224	ADGRB2	TRUE
chr1:32203801-32203928	0.6171875	1	76.1091199818224	ADGRB2	TRUE
chr1:32204909-32205237	0.662613981762918	1	76.1091199818224	ADGRB2	TRUE
chr1:32205527-32205636	0.563636363636364	1	76.1091199818224	ADGRB2	TRUE
chr1:32206974-32207081	0.638888888888889	1	76.1091199818224	ADGRB2	TRUE
chr1:32222802-32222823	0.409090909090909	1	76.1091199818224	ADGRB2	TRUE
chr1:33245686-33245880	0.558974358974359	1	80.2064984765383	YARS	TRUE
chr1:33252541-33252677	0.467153284671533	1	80.2064984765383	YARS	TRUE
chr1:40432273-40432364	0.543478260869565	1	71.4742377252862	MFSD2A	TRUE
chr1:40434006-40434150	0.517241379310345	1	71.4742377252862	MFSD2A	TRUE
chr1:40668084-40668287	0.357843137254902	1	72.3216482483515	RLF	TRUE
chr1:40688246-40688383	0.427536231884058	1	72.3216482483515	RLF	TRUE
chr1:43803520-43803599	0.6375	1	65.4970647226466	MPL	TRUE
chr1:43804213-43804392	0.566666666666667	1	65.4970647226466	MPL	TRUE
chr1:43805635-43805798	0.628048780487805	1	65.4970647226466	MPL	TRUE
chr1:43812116-43812301	0.537634408602151	1	65.4970647226466	MPL	TRUE
chr1:45792821-45793937	0.659803043867502	1	70.983982803798	HPDL	TRUE
chr1:46658977-46659061	0.564705882352941	1	79.5866934143671	POMGNT1	TRUE
chr1:46661483-46661597	0.556521739130435	1	79.5866934143671	POMGNT1	TRUE
chr1:46769439-46769493	0.545454545454545	1	82.272063075906	UQCRH	TRUE
chr1:47030713-47030809	0.515463917525773	1	77.5373777635027	MKNK1	TRUE
chr1:47040619-47040693	0.386666666666667	1	77.5373777635027	MKNK1	TRUE
chr1:47059785-47059819	0.342857142857143	1	77.5373777635027	MKNK1	TRUE
chr1:67890571-67890661	0.472527472527473	1	70.9315323782439	SERBP1	TRUE
chr1:78046683-78046755	0.410958904109589	1	66.8266402140702	ZZZ3	TRUE
chr1:78050202-78050341	0.45	1	66.8266402140702	ZZZ3	TRUE
chr1:78395001-78395190	0.389473684210526	1	70.017128443954	NEXN	TRUE
chr1:108700084-108700243	0.48125	1	64.0034190640591	SLC25A24	TRUE
chr1:108728450-108728577	0.3046875	1	64.0034190640591	SLC25A24	TRUE
chr1:109391534-109391683	0.393333333333333	1	70.7903499036732	AKNAD1	TRUE
chr1:110456881-110457004	0.596774193548387	1	71.7717097820622	CSF1	TRUE
chr1:113153463-113153626	0.426829268292683	1	68.4485138996993	ST7L	TRUE
chr1:114499249-114499434	0.397849462365591	1	73.0394136787641	HIPK1	TRUE
chr1:114515646-114516135	0.589795918367347	1	71.0129013061523	HIPK1	TRUE
chr1:115267842-115267955	0.464912280701754	1	65.0703683229956	CSDE1	TRUE
chr1:115269604-115269712	0.440366972477064	1	65.0703683229956	CSDE1	TRUE
chr1:115276610-115276739	0.376923076923077	1	65.0703683229956	CSDE1	TRUE
chr1:115279379-115279477	0.363636363636364	1	65.0703683229956	CSDE1	TRUE
chr1:145791061-145791171	0.45045045045045	0.333333343267441	74.2272480124294	GPR89A	TRUE
chr1:145811896-145812003	0.398148148148148	0.75	63.0235355112812	GPR89A	TRUE
chr1:149900759-149900794	0.472222222222222	1	67.7391596879109	MTMR11	TRUE
chr1:149901515-149901809	0.603389830508475	1	67.7391596879109	MTMR11	TRUE
chr1:149907477-149907599	0.577235772357724	1	67.7391596879109	MTMR11	TRUE
chr1:150039915-150040008	0.436170212765957	1	71.2033114291654	VPS45	TRUE
chr1:150040687-150040822	0.404411764705882	1	71.2033114291654	VPS45	TRUE
chr1:150044233-150044294	0.338709677419355	1	71.2033114291654	VPS45	TRUE
chr1:150064031-150064190	0.45	1	71.2033114291654	VPS45	TRUE
chr1:150064396-150064504	0.477064220183486	1	71.2033114291654	VPS45	TRUE
chr1:150255678-150256044	0.55858310626703	1	75.3351300683352	CIART	TRUE
chr1:150258842-150259367	0.53041825095057	1	75.3351300683352	CIART	TRUE
chr1:152484011-152484368	0.642458100558659	1	41.7627647324364	.	TRUE
chr1:153750237-153750362	0.587301587301587	1	77.650350136332	SLC27A3	TRUE
chr1:153751590-153751688	0.565656565656566	1	77.650350136332	SLC27A3	TRUE
chr1:154461527-154461833	0.628664495114006	1	73.4975439392694	SHE	TRUE
chr1:154471588-154471715	0.453125	1	73.4975439392694	SHE	TRUE
chr1:155640111-155640256	0.479452054794521	0.75	79.6500420900855	YY1AP1	TRUE
chr1:158449668-158450676	0.435084241823588	1	44.588207509258	.	TRUE
chr1:160062072-160062486	0.669879518072289	1	64.3238558627591	IGSF8	TRUE
chr1:160063500-160063962	0.643628509719222	1	64.3238558627591	IGSF8	TRUE
chr1:160064659-160065037	0.620052770448549	1	64.3238558627591	IGSF8	TRUE
chr1:161008341-161008464	0.701612903225806	1	77.8621298157343	TSTD1	TRUE
chr1:161753780-161753887	0.453703703703704	1	72.1795223727085	ATF6	TRUE
chr1:161761198-161761328	0.458015267175573	1	72.1795223727085	ATF6	TRUE
chr1:161761914-161762118	0.414634146341463	1	72.1795223727085	ATF6	TRUE
chr1:161790860-161790952	0.408602150537634	1	72.1795223727085	ATF6	TRUE
chr1:167409901-167410005	0.514285714285714	1	71.079713198218	CD247	TRUE
chr1:169102023-169102056	0.323529411764706	1	41.7800943355749	NME7	TRUE
chr1:169199956-169200058	0.41747572815534	1	41.8794936378403	NME7	TRUE
chr1:171176857-171176930	0.405405405405405	1	35.2818756481208	FMO2	TRUE
chr1:177898993-177899065	0.63013698630137	1	25.7860161998484	SEC16B	TRUE
chr1:177902349-177902448	0.6	1	26.2795749890922	SEC16B	TRUE
chr1:177902619-177902772	0.512987012987013	1	26.2795749890922	SEC16B	TRUE
chr1:177909745-177909850	0.547169811320755	1	26.2795749890922	SEC16B	TRUE
chr1:177923414-177923512	0.565656565656566	1	26.2795749890922	SEC16B	TRUE
chr1:177927975-177928111	0.503649635036496	1	26.2795749890922	SEC16B	TRUE
chr1:193045631-193045778	0.337837837837838	1	64.2268176314854	TROVE2	TRUE
chr1:198498211-198498312	0.401960784313726	1	47.1547426280409	ATP6V1G3	TRUE
chr1:200944627-200944798	0.598837209302326	1	58.1292863978018	KIF21B	TRUE
chr1:200948663-200948844	0.565934065934066	1	58.1292863978018	KIF21B	TRUE
chr1:200967512-200967704	0.564766839378238	1	58.1292863978018	KIF21B	TRUE
chr1:200978394-200978617	0.575892857142857	1	58.1292863978018	KIF21B	TRUE
chr1:204085635-204085808	0.603448275862069	1	56.4389989116404	SOX13	TRUE
chr1:204086721-204086836	0.577586206896552	1	56.4389989116404	SOX13	TRUE
chr1:204091365-204091528	0.713414634146341	1	56.4389989116404	SOX13	TRUE
chr1:204103643-204103717	0.546666666666667	1	54.7507972717285	ETNK2	TRUE
chr1:204115770-204115893	0.491935483870968	1	54.7507972717285	ETNK2	TRUE
chr1:204120723-204120981	0.71042471042471	1	54.7507972717285	ETNK2	TRUE
chr1:205052681-205053449	0.492847854356307	1	68.4447502665	TMEM81	TRUE
chr1:207240844-207241052	0.507177033492823	1	73.573412904645	PFKFB2	TRUE
chr1:207245549-207245717	0.544378698224852	1	73.573412904645	PFKFB2	TRUE
chr1:213003584-213003604	0.285714285714286	1	70.4390323752224	SPATA45	TRUE
chr1:213009215-213009492	0.438848920863309	1	70.4390323752224	SPATA45	TRUE
chr1:214793998-214794290	0.433447098976109	1	32.5553274249086	CENPF	TRUE
chr1:244580930-244581055	0.396825396825397	0.833333333333333	65.7258982139059	ADSS	TRUE
chr1:244582062-244582217	0.416666666666667	1	65.7258982139059	ADSS	TRUE
chr1:244595847-244595898	0.403846153846154	1	65.7258982139059	ADSS	TRUE
chr1:244600968-244601071	0.384615384615385	1	62.9404570702279	ADSS	TRUE
chr1:244614937-244615120	0.717391304347826	1	62.9404570702279	ADSS	TRUE
chr1:246890194-246890307	0.447368421052632	1	69.2998207772132	SCCPDH	TRUE
chr1:246903474-246903604	0.396946564885496	1	67.662683619131	SCCPDH	TRUE
chr1:246921528-246921659	0.393939393939394	1	67.662683619131	SCCPDH	TRUE
chr1:247419374-247420448	0.424186046511628	1	55.7921409606934	.	TRUE
chr1:248084320-248085259	0.534042553191489	0.461538464977191	31.4187923846859	OR2T8	TRUE
chr2:1648390-1648525	0.625	1	29.9231652552539	PXDN	TRUE
chr2:1651944-1653448	0.629900332225914	1	29.9231652552539	PXDN	TRUE
chr2:1657400-1657558	0.522012578616352	1	29.9231652552539	PXDN	TRUE
chr2:1664653-1664810	0.544303797468354	1	29.9231652552539	PXDN	TRUE
chr2:1667377-1667536	0.625	1	29.9231652552539	PXDN	TRUE
chr2:1668730-1668847	0.601694915254237	1	29.9231652552539	PXDN	TRUE
chr2:1677415-1677585	0.543859649122807	1	29.9231652552539	PXDN	TRUE
chr2:1680699-1680817	0.605042016806723	1	29.9231652552539	PXDN	TRUE
chr2:1687428-1687500	0.342465753424658	1	29.9231652552539	PXDN	TRUE
chr2:9770288-9770582	0.610169491525424	1	75.1026746542147	YWHAQ	TRUE
chr2:10262746-10263025	0.675	1	73.678974642612	RRM2	TRUE
chr2:10263863-10263980	0.457627118644068	1	73.678974642612	RRM2	TRUE
chr2:10268975-10269080	0.415094339622642	1	73.678974642612	RRM2	TRUE
chr2:11586603-11586650	0.375	1	65.3821588648428	E2F6	TRUE
chr2:25022544-25022714	0.56140350877193	1	70.7723677229173	CENPO	TRUE
chr2:25040539-25040676	0.427536231884058	1	70.7723677229173	CENPO	TRUE
chr2:25383950-25384622	0.683506686478455	1	63.0037560793433	POMC	TRUE
chr2:25991611-25991738	0.5234375	1	67.0730633121906	ASXL2	TRUE
chr2:26029098-26029210	0.460176991150442	1	72.1107128634311	ASXL2	TRUE
chr2:26496519-26496619	0.425742574257426	1	73.1402128616182	HADHB	TRUE
chr2:27438500-27438622	0.439024390243902	1	76.6044563822227	ATRAID	TRUE
chr2:27565693-27566015	0.551083591331269	1	75.4832832411964	GTF3C2	TRUE
chr2:27721122-27721191	0.657142857142857	1	77.7888256866153	GCKR	TRUE
chr2:27724002-27724097	0.5625	1	77.7888256866153	GCKR	TRUE
chr2:27729655-27729753	0.555555555555556	1	77.7888256866153	GCKR	TRUE
chr2:27730844-27730942	0.575757575757576	1	77.7888256866153	GCKR	TRUE
chr2:27741655-27741805	0.516556291390728	1	77.7888256866153	GCKR	TRUE
chr2:39212965-39213457	0.501014198782961	1	74.2546543083569	SOS1	TRUE
chr2:39216411-39216456	0.5	1	74.2546543083569	SOS1	TRUE
chr2:39224063-39224180	0.38135593220339	1	74.2546543083569	SOS1	TRUE
chr2:39239267-39239490	0.392857142857143	1	74.2546543083569	SOS1	TRUE
chr2:45616449-45616739	0.43298969072165	1	55.487161088698	SRBD1	TRUE
chr2:46739170-46739851	0.48533724340176	1	65.9464020681853	.	TRUE
chr2:48822367-48822442	0.368421052631579	1	52.8466044133252	STON1	TRUE
chr2:54120811-54120937	0.307086614173228	1	61.833060311799	PSME4	TRUE
chr2:54122144-54122214	0.492957746478873	1	61.833060311799	PSME4	TRUE
chr2:54125007-54125137	0.450381679389313	1	61.833060311799	PSME4	TRUE
chr2:54131162-54131294	0.413533834586466	1	61.833060311799	PSME4	TRUE
chr2:54135647-54135703	0.280701754385965	1	61.833060311799	PSME4	TRUE
chr2:54147330-54147488	0.477987421383648	1	61.833060311799	PSME4	TRUE
chr2:54150186-54150256	0.450704225352113	1	61.833060311799	PSME4	TRUE
chr2:54164528-54164678	0.403973509933775	1	61.833060311799	PSME4	TRUE
chr2:54753556-54753704	0.543624161073825	1	71.7140555806679	SPTBN1	TRUE
chr2:54839298-54839472	0.554285714285714	1	69.8917847435073	SPTBN1	TRUE
chr2:54844745-54844826	0.5	1	69.8917847435073	SPTBN1	TRUE
chr2:54849437-54849625	0.423280423280423	1	69.8917847435073	SPTBN1	TRUE
chr2:54855234-54855388	0.529032258064516	1	69.8917847435073	SPTBN1	TRUE
chr2:54857992-54858749	0.5844327176781	1	69.8917847435073	SPTBN1	TRUE
chr2:54884987-54885184	0.575757575757576	1	69.8917847435073	SPTBN1	TRUE
chr2:54887073-54887224	0.467105263157895	1	69.8917847435073	SPTBN1	TRUE
chr2:54891590-54891829	0.575	1	69.8917847435073	SPTBN1	TRUE
chr2:64148340-64148470	0.381679389312977	1	55.4823856164913	VPS54	TRUE
chr2:69267176-69267248	0.424657534246575	1	57.9963733559788	ANTXR1	TRUE
chr2:69271874-69271946	0.438356164383562	1	57.9963733559788	ANTXR1	TRUE
chr2:69399499-69399517	0.105263157894737	1	59.4228371724044	ANTXR1	TRUE
chr2:69408918-69409014	0.474226804123711	1	64.5689606241661	ANTXR1	TRUE
chr2:69409625-69409793	0.502958579881657	1	64.5689606241661	ANTXR1	TRUE
chr2:69472357-69472618	0.675572519083969	1	64.5689606241661	ANTXR1	TRUE
chr2:85625813-85625906	0.606382978723404	1	77.958847801284	CAPG	TRUE
chr2:88879036-88879159	0.411290322580645	1	58.315280687691	EIF2AK3	TRUE
chr2:88882948-88883061	0.368421052631579	1	58.315280687691	EIF2AK3	TRUE
chr2:88887500-88887623	0.362903225806452	1	58.315280687691	EIF2AK3	TRUE
chr2:88889961-88890124	0.384146341463415	1	58.315280687691	EIF2AK3	TRUE
chr2:88892790-88892924	0.488888888888889	1	58.315280687691	EIF2AK3	TRUE
chr2:88913242-88913372	0.450381679389313	1	59.1026087845906	EIF2AK3	TRUE
chr2:111395541-111395737	0.345177664974619	1	35.1795555530208	BUB1	TRUE
chr2:111411013-111411101	0.449438202247191	1	63.5103406245166	BUB1	TRUE
chr2:111414613-111414695	0.469879518072289	1	63.5103406245166	BUB1	TRUE
chr2:111416191-111416320	0.476923076923077	1	63.5103406245166	BUB1	TRUE
chr2:111425374-111425427	0.388888888888889	1	63.5103406245166	BUB1	TRUE
chr2:111430238-111430435	0.51010101010101	1	63.5103406245166	BUB1	TRUE
chr2:111431663-111431802	0.278571428571429	1	63.5103406245166	BUB1	TRUE
chr2:111598948-111598983	0.527777777777778	1	62.9697472600654	ACOXL	TRUE
chr2:111691066-111691220	0.638709677419355	1	61.6658897777595	ACOXL	TRUE
chr2:130899706-130899955	0.632	0.5	57.6009365874942	CCDC74B	TRUE
chr2:131102949-131103059	0.54954954954955	1	63.7980383315889	IMP4	TRUE
chr2:135075100-135075177	0.448717948717949	1	45.199992604775	MGAT5	TRUE
chr2:135093788-135093860	0.383561643835616	1	45.199992604775	MGAT5	TRUE
chr2:135102501-135102636	0.419117647058824	1	45.1881351659794	MGAT5	TRUE
chr2:137748462-137748508	0.404255319148936	1	19.9073372076053	THSD7B	TRUE
chr2:137990469-137990704	0.51271186440678	1	17.7375306611014	THSD7B	TRUE
chr2:138378179-138378297	0.546218487394958	1	18.5957841212207	THSD7B	TRUE
chr2:138413071-138413231	0.552795031055901	1	19.9782593037822	THSD7B	TRUE
chr2:138434094-138434176	0.469879518072289	1	19.9782593037822	THSD7B	TRUE
chr2:162627483-162627565	0.373493975903614	1	20.4246173141026	SLC4A10	TRUE
chr2:162728803-162728895	0.43010752688172	1	21.0465316961307	SLC4A10	TRUE
chr2:162830759-162830827	0.463768115942029	1	20.2548240623852	SLC4A10	TRUE
chr2:163200759-163200786	0.678571428571429	1	13.2379623545278	GCA	TRUE
chr2:168931492-168931522	0.387096774193548	1	51.3552392638556	STK39	TRUE
chr2:168986220-168986269	0.44	1	51.3552392638556	STK39	TRUE
chr2:169020249-169020391	0.384615384615385	1	53.417833384901	STK39	TRUE
chr2:169038488-169038601	0.473684210526316	1	53.417833384901	STK39	TRUE
chr2:171693303-171693394	0.467391304347826	1	65.9814482207345	GAD1	TRUE
chr2:171700555-171700668	0.37719298245614	1	67.6462843488939	GAD1	TRUE
chr2:171702016-171702132	0.538461538461538	1	67.6462843488939	GAD1	TRUE
chr2:171704186-171704303	0.398305084745763	1	67.6462843488939	GAD1	TRUE
chr2:171710383-171710533	0.516556291390728	1	67.6462843488939	GAD1	TRUE
chr2:183948236-183948283	0.395833333333333	1	64.3931653995325	DUSP19	TRUE
chr2:185731096-185731240	0.4	1	17.7970555182731	ZNF804A	TRUE
chr2:185798330-185798461	0.439393939393939	1	17.7970555182731	ZNF804A	TRUE
chr2:187465062-187465109	0.479166666666667	1	46.8818378637333	ITGAV	TRUE
chr2:187503136-187503193	0.379310344827586	1	46.5362403416398	ITGAV	TRUE
chr2:187520974-187521129	0.474358974358974	1	46.5362403416398	ITGAV	TRUE
chr2:187534428-187534542	0.48695652173913	1	46.5362403416398	ITGAV	TRUE
chr2:187540331-187540445	0.426086956521739	1	46.5362403416398	ITGAV	TRUE
chr2:188361608-188361806	0.381909547738693	1	61.3916366879303	TFPI	TRUE
chr2:198953582-198953786	0.463414634146341	1	69.8015475131498	PLCL1	TRUE
chr2:201682946-201683117	0.424418604651163	0.75	71.3112385060528	BZW1	TRUE
chr2:201684705-201684844	0.4	0.58333333581686	71.3112385060528	BZW1	TRUE
chr2:201722441-201722608	0.380952380952381	1	74.0551823531047	CLK1	TRUE
chr2:201724403-201724470	0.382352941176471	1	74.0551823531047	CLK1	TRUE
chr2:202137361-202137500	0.435714285714286	1	78.7005443006459	CASP8	TRUE
chr2:202151182-202151318	0.401459854014599	1	78.7005443006459	CASP8	TRUE
chr2:202355892-202359483	0.332126948775056	1	69.868659897606	ALS2CR11	TRUE
chr2:202360618-202360693	0.315789473684211	1	69.868659897606	ALS2CR11	TRUE
chr2:202402159-202402203	0.4	1	68.0977517307395	ALS2CR11	TRUE
chr2:202412228-202412334	0.308411214953271	1	68.0977517307395	ALS2CR11	TRUE
chr2:210880928-210880982	0.6	1	41.9695234393129	RPE	TRUE
chr2:219319653-219319741	0.50561797752809	1	80.3267211158677	USP37	TRUE
chr2:219321815-219321885	0.47887323943662	1	80.3267211158677	USP37	TRUE
chr2:219330733-219330900	0.452380952380952	1	80.3267211158677	USP37	TRUE
chr2:219339353-219339609	0.424124513618677	1	80.3267211158677	USP37	TRUE
chr2:219346793-219346958	0.427710843373494	1	80.3267211158677	USP37	TRUE
chr2:219414532-219414633	0.529411764705882	1	76.233081553242	USP37	TRUE
chr2:219688945-219689092	0.601351351351351	1	71.8611639041712	PRKAG3	TRUE
chr2:219691970-219692097	0.53125	1	71.8611639041712	PRKAG3	TRUE
chr2:219692727-219692786	0.583333333333333	1	71.8611639041712	PRKAG3	TRUE
chr2:219870156-219870285	0.523076923076923	1	67.6977131909663	CFAP65	TRUE
chr2:219871187-219871232	0.521739130434783	1	67.6977131909663	CFAP65	TRUE
chr2:219878590-219878767	0.573033707865168	1	67.6977131909663	CFAP65	TRUE
chr2:219884228-219884442	0.604651162790698	1	67.6977131909663	CFAP65	TRUE
chr2:219894125-219894391	0.602996254681648	1	67.6977131909663	CFAP65	TRUE
chr2:220073294-220073362	0.579710144927536	1	76.0448507932153	ZFAND2B	TRUE
chr2:220073699-220073772	0.540540540540541	1	76.0448507932153	ZFAND2B	TRUE
chr2:220404105-220405365	0.654242664551943	1	72.9698220432395	CHPF	TRUE
chr2:220412228-220412804	0.677642980935875	1	72.9698220432395	TMEM198	TRUE
chr2:220413874-220414077	0.642156862745098	1	72.9698220432395	TMEM198	TRUE
chr2:223389663-223389753	0.538461538461538	1	56.4805289542321	SGPP2	TRUE
chr2:230787230-230787326	0.56701030927835	1	55.2580958073682	FBXO36	TRUE
chr2:231774718-231775678	0.556711758584807	1	66.9913497773728	.	TRUE
chr2:236626201-236626289	0.606741573033708	1	58.8337397811436	AGAP1	TRUE
chr2:236708011-236708167	0.573248407643312	1	53.7317794950882	AGAP1	TRUE
chr2:239013297-239013484	0.691489361702128	1	72.1624643306921	ESPNL	TRUE
chr2:239016432-239016615	0.652173913043478	1	72.1624643306921	ESPNL	TRUE
chr2:239036263-239036376	0.692982456140351	1	72.1624643306921	ESPNL	TRUE
chr2:239037348-239037546	0.71356783919598	1	72.1624643306921	ESPNL	TRUE
chr2:239038769-239040374	0.688044831880448	1	72.1624643306921	ESPNL	TRUE
chr2:241069328-241069446	0.672268907563025	1	52.366098385046	COPS9	TRUE
chr2:241070468-241070506	0.333333333333333	1	52.366098385046	COPS9	TRUE
chr2:241658423-241658616	0.623711340206186	1	59.5357184835	KIF1A	TRUE
chr2:241662830-241662976	0.659863945578231	1	59.5357184835	KIF1A	TRUE
chr2:241666243-241666358	0.508620689655172	1	59.5357184835	KIF1A	TRUE
chr2:241679715-241679782	0.661764705882353	1	59.5357184835	KIF1A	TRUE
chr2:241685456-241685595	0.635714285714286	1	59.5357184835	KIF1A	TRUE
chr2:241700646-241700795	0.6	1	58.8263943360584	KIF1A	TRUE
chr2:241706683-241706763	0.555555555555556	1	58.8263943360584	KIF1A	TRUE
chr3:11850991-11851157	0.437125748502994	1	62.524158855476	TAMM41	TRUE
chr3:11858666-11858812	0.448979591836735	1	62.524158855476	TAMM41	TRUE
chr3:11887976-11888111	0.632352941176471	1	62.524158855476	TAMM41	TRUE
chr3:15094887-15094975	0.48314606741573	1	66.6579287689511	MRPS25	TRUE
chr3:15719716-15719862	0.462585034013605	1	61.1822488614828	ANKRD28	TRUE
chr3:15720983-15721071	0.426966292134831	1	61.1822488614828	ANKRD28	TRUE
chr3:15736695-15736722	0.392857142857143	1	61.1822488614828	ANKRD28	TRUE
chr3:15749431-15749572	0.514084507042254	1	61.1822488614828	ANKRD28	TRUE
chr3:15752718-15752782	0.476923076923077	1	61.1822488614828	ANKRD28	TRUE
chr3:15753647-15753730	0.488095238095238	1	61.1822488614828	ANKRD28	TRUE
chr3:15765889-15766032	0.430555555555556	1	61.1822488614828	ANKRD28	TRUE
chr3:15776917-15777005	0.415730337078652	1	61.1822488614828	ANKRD28	TRUE
chr3:15778540-15778741	0.430693069306931	1	61.1822488614828	ANKRD28	TRUE
chr3:15807741-15807820	0.4375	1	57.4223718171072	ANKRD28	TRUE
chr3:15900884-15900911	0.571428571428571	1	53.6769444305118	ANKRD28	TRUE
chr3:23258753-23258804	0.461538461538462	1	28.6929166246169	UBE2E2	TRUE
chr3:23631225-23631323	0.595959595959596	1	49.8005248721283	MIR548AC	TRUE
chr3:38966906-38967001	0.427083333333333	1	56.3345713473783	SCN11A	TRUE
chr3:44441847-44442080	0.337606837606838	1	66.1302805230169	TCAIM	TRUE
chr3:44442695-44442827	0.428571428571429	1	66.1302805230169	TCAIM	TRUE
chr3:44448934-44449175	0.359504132231405	1	66.1302805230169	TCAIM	TRUE
chr3:44672554-44672714	0.540372670807453	1	65.4931991123917	ZNF197	TRUE
chr3:44673965-44674092	0.515625	1	65.4931991123917	ZNF197	TRUE
chr3:44687983-44688018	0.388888888888889	1	65.4931991123917	ZNF197	TRUE
