Target total_coverage counts on_target duplication_rate
chr2:111414613-111414695 5290.88494220229 52.9088494220229 TRUE NA
chr2:111416191-111416320 15029.1984372273 150.291984372273 TRUE NA
chr2:111425374-111425427 1724.55157652205 17.2455157652205 TRUE NA
chr2:111430238-111430435 17429.1484255361 174.291484255361 TRUE NA
chr2:111431663-111431802 4796.45229616218 47.9645229616218 TRUE NA
chr2:111598948-111598983 1984.03407111185 19.8403407111185 TRUE NA
chr2:111691066-111691220 2976.20765468792 29.7620765468792 TRUE NA
chr2:130899706-130899955 0 0 TRUE NA
chr2:131102949-131103059 8051.71108470633 80.5171108470633 TRUE NA
chr2:135075100-135075177 2032.79735663236 20.3279735663236 TRUE NA
chr2:135093788-135093860 6086.94562483617 60.8694562483617 TRUE NA
chr2:135102501-135102636 15553.5089184792 155.535089184792 TRUE NA
chr2:137748462-137748508 2967.01591255 29.6701591255 TRUE NA
chr2:137990469-137990704 42582.3724659754 425.823724659754 TRUE NA
chr2:138378179-138378297 14333.3431996311 143.333431996311 TRUE NA
chr2:138413071-138413231 8994.11136104197 89.9411136104197 TRUE NA
chr2:138434094-138434176 11127.7242456189 111.277242456189 TRUE NA
chr2:162627483-162627565 6114.79528588922 61.1479528588922 TRUE NA
chr2:162728803-162728895 6975.78804899184 69.7578804899184 TRUE NA
chr2:162830759-162830827 2597.52414216272 25.9752414216272 TRUE NA
chr2:163200759-163200786 1387.7846139933 13.877846139933 TRUE NA
chr2:168931492-168931522 3747.69527566824 37.4769527566824 TRUE NA
chr2:168986220-168986269 1792.51532051611 17.9251532051611 TRUE NA
chr2:169020249-169020391 11525.1704176465 115.251704176465 TRUE NA
chr2:169038488-169038601 14192.9958356042 141.929958356042 TRUE NA
chr2:171693303-171693394 4537.96434165919 45.3796434165919 TRUE NA
chr2:171700555-171700668 10748.0084830363 107.480084830363 TRUE NA
chr2:171702016-171702132 11341.2978826171 113.412978826171 TRUE NA
chr2:171704186-171704303 11097.0889816285 110.970889816285 TRUE NA
chr2:171710383-171710533 15634.9913723671 156.349913723671 TRUE NA
chr2:183948236-183948283 3143.21739720465 31.4321739720465 TRUE NA
chr2:185731096-185731240 8262.09117429269 82.6209117429269 TRUE NA
chr2:185798330-185798461 7335.33121730586 73.3533121730586 TRUE NA
chr2:187465062-187465109 5751.27802780829 57.5127802780829 TRUE NA
chr2:187503136-187503193 700.2741552154 7.002741552154 TRUE NA
chr2:187520974-187521129 17189.5017179591 171.895017179591 TRUE NA
chr2:187534428-187534542 2698.45473712978 26.9845473712978 TRUE NA
chr2:187540331-187540445 13438.9456691626 134.389456691626 TRUE NA
chr2:188361608-188361806 11787.3488667799 117.873488667799 TRUE NA
chr2:198953582-198953786 18128.3610539392 181.283610539392 TRUE NA
chr2:201682946-201683117 4288.91218034129 42.8891218034129 TRUE NA
chr2:201684705-201684844 437.497237575989 4.37497237575989 TRUE NA
chr2:201722441-201722608 6700.54749176208 67.0054749176208 TRUE NA
chr2:201724403-201724470 5405.91102922369 54.0591102922369 TRUE NA
chr2:202137361-202137500 7799.98830106807 77.9998830106807 TRUE NA
chr2:202151182-202151318 9018.4892515412 90.184892515412 TRUE NA
chr2:202355892-202359483 382417.587112399 3824.17587112399 TRUE NA
chr2:202360618-202360693 2231.86096124141 22.3186096124141 TRUE NA
chr2:202402159-202402203 541.861388387496 5.41861388387496 TRUE NA
chr2:202412228-202412334 3234.49365574807 32.3449365574807 TRUE NA
chr2:210880928-210880982 3212.98515763165 32.1298515763165 TRUE NA
chr2:219319653-219319741 3745.66240591628 37.4566240591628 TRUE NA
chr2:219321815-219321885 7082.08368715593 70.8208368715593 TRUE NA
chr2:219330733-219330900 10237.1833036283 102.371833036283 TRUE NA
chr2:219339353-219339609 11791.8442384205 117.918442384205 TRUE NA
chr2:219346793-219346958 15497.8743069131 154.978743069131 TRUE NA
chr2:219414532-219414633 8894.57415506321 88.9457415506321 TRUE NA
chr2:219688945-219689092 15310.9119235316 153.109119235316 TRUE NA
chr2:219691970-219692097 8000.22881632271 80.0022881632271 TRUE NA
chr2:219692727-219692786 3043.59868684496 30.4359868684496 TRUE NA
chr2:219870156-219870285 6532.89739952169 65.3289739952169 TRUE NA
chr2:219871187-219871232 2799.91233450136 27.9991233450136 TRUE NA
chr2:219878590-219878767 5835.45142760259 58.3545142760259 TRUE NA
chr2:219884228-219884442 9263.05020354921 92.6305020354921 TRUE NA
chr2:219894125-219894391 21190.2936461601 211.902936461601 TRUE NA
chr2:220073294-220073362 8168.9904556609 81.689904556609 TRUE NA
chr2:220073699-220073772 7368.96365354702 73.6896365354702 TRUE NA
chr2:220404105-220405365 67323.2378175517 673.232378175517 TRUE NA
chr2:220412228-220412804 31861.6598866023 318.616598866023 TRUE NA
chr2:220413874-220414077 29199.5801824408 291.995801824408 TRUE NA
chr2:223389663-223389753 11881.9773911358 118.819773911358 TRUE NA
chr2:230787230-230787326 3881.32629370291 38.8132629370291 TRUE NA
chr2:231774718-231775678 98698.7680696805 986.987680696805 TRUE NA
chr2:236626201-236626289 17509.2732073752 175.092732073752 TRUE NA
chr2:236708011-236708167 10565.0554007163 105.650554007163 TRUE NA
chr2:239013297-239013484 5415.09687972373 54.1509687972373 TRUE NA
chr2:239016432-239016615 59086.4854855376 590.864854855376 TRUE NA
chr2:239036263-239036376 44812.3269886143 448.123269886143 TRUE NA
chr2:239037348-239037546 17001.6774024435 170.016774024435 TRUE NA
chr2:239038769-239040374 163038.193412227 1630.38193412227 TRUE NA
chr2:241069328-241069446 5724.15511701751 57.2415511701751 TRUE NA
chr2:241070468-241070506 3755.92921615027 37.5592921615027 TRUE NA
chr2:241658423-241658616 13778.5718107898 137.785718107898 TRUE NA
chr2:241662830-241662976 10129.1079246123 101.291079246123 TRUE NA
chr2:241666243-241666358 15603.3304150092 156.033304150092 TRUE NA
chr2:241679715-241679782 6487.10870750812 64.8710870750812 TRUE NA
chr2:241685456-241685595 24108.5730849912 241.085730849912 TRUE NA
chr2:241700646-241700795 7542.91761591467 75.4291761591467 TRUE NA
chr2:241706683-241706763 5140.12850400881 51.4012850400881 TRUE NA
chr3:11850991-11851157 25145.9340637717 251.459340637717 TRUE NA
chr3:11858666-11858812 14319.2789560706 143.192789560706 TRUE NA
chr3:11887976-11888111 22040.6881815053 220.406881815053 TRUE NA
chr3:15094887-15094975 21382.2377521068 213.822377521068 TRUE NA
chr3:15719716-15719862 13705.3629042614 137.053629042614 TRUE NA
chr3:15720983-15721071 17486.5342605172 174.865342605172 TRUE NA
chr3:15736695-15736722 728.815113973327 7.28815113973327 TRUE NA
chr3:15749431-15749572 20465.0907853317 204.650907853317 TRUE NA
chr3:15752718-15752782 2234.22762967543 22.3422762967543 TRUE NA
chr3:15753647-15753730 7305.64938282168 73.0564938282168 TRUE NA
chr3:15765889-15766032 5946.2499742217 59.462499742217 TRUE NA
chr3:15776917-15777005 7999.87833052903 79.9987833052903 TRUE NA
chr3:15778540-15778741 23544.5154355279 235.445154355279 TRUE NA
chr3:15807741-15807820 14487.653287053 144.87653287053 TRUE NA
chr3:15900884-15900911 3531.60365403149 35.3160365403149 TRUE NA
chr3:23258753-23258804 5353.72741850757 53.5372741850757 TRUE NA
chr3:23631225-23631323 15353.0033380046 153.530033380046 TRUE NA
chr3:38966906-38967001 17697.9022355337 176.979022355337 TRUE NA
chr3:44441847-44442080 24932.2686815056 249.322686815056 TRUE NA
chr3:44442695-44442827 19599.457690074 195.99457690074 TRUE NA
chr3:44448934-44449175 40172.7506226939 401.727506226939 TRUE NA
chr3:44672554-44672714 13738.5242906703 137.385242906703 TRUE NA
chr3:44673965-44674092 12241.5964611941 122.415964611941 TRUE NA
chr3:44687983-44688018 607.074378789042 6.07074378789042 TRUE NA
chr3:44835709-44835919 15960.3725689821 159.603725689821 TRUE NA
chr3:44852338-44852536 17629.6944402753 176.296944402753 TRUE NA
chr3:44881847-44881949 3933.37721531442 39.3337721531442 TRUE NA
chr3:44882566-44882731 15161.6461768516 151.616461768516 TRUE NA
chr3:44893279-44893445 11312.1132685737 113.121132685737 TRUE NA
chr3:45867806-45867825 6307.79523652458 63.0779523652458 TRUE NA
chr3:45868848-45868952 21131.1694127508 211.311694127508 TRUE NA
chr3:45875730-45875791 5970.61168778564 59.7061168778564 TRUE NA
chr3:45877082-45877277 14859.5234220793 148.595234220793 TRUE NA
chr3:45883481-45883484 115.939654128092 1.15939654128092 TRUE NA
chr3:48602843-48602930 11813.326324239 118.13326324239 TRUE NA
chr3:48603943-48603997 8651.14347800555 86.5114347800555 TRUE NA
chr3:48605143-48605197 13335.1827981986 133.351827981986 TRUE NA
chr3:48605271-48605325 13356.8088385555 133.568088385555 TRUE NA
chr3:48613059-48613182 30493.5492382606 304.935492382606 TRUE NA
chr3:48613300-48613336 6817.16928825039 68.1716928825039 TRUE NA
chr3:48614425-48614461 3560.72954290629 35.6072954290629 TRUE NA
chr3:48616352-48616388 2384.10085835486 23.8410085835486 TRUE NA
chr3:48616913-48616949 6705.17450199584 67.0517450199584 TRUE NA
chr3:48618014-48618086 3917.05847748184 39.1705847748184 TRUE NA
chr3:48619911-48619947 9769.41083271068 97.6941083271068 TRUE NA
chr3:48620042-48620087 3032.41768220687 30.3241768220687 TRUE NA
chr3:48620446-48620482 17518.8878028045 175.188878028045 TRUE NA
chr3:48620826-48620862 1154.4986574158 11.544986574158 TRUE NA
chr3:48621333-48621387 7773.18338589699 77.7318338589699 TRUE NA
chr3:48621918-48621990 19697.2378371254 196.972378371254 TRUE NA
chr3:48622167-48622203 17686.280785704 176.86280785704 TRUE NA
chr3:48622343-48622379 11926.0208143501 119.260208143501 TRUE NA
chr3:48626075-48626222 17548.2670037055 175.482670037055 TRUE NA
chr3:48627032-48627152 7530.51849273793 75.3051849273793 TRUE NA
chr3:48627646-48627790 9917.41003671891 99.1741003671891 TRUE NA
chr3:48630003-48630133 12088.0074677962 120.880074677962 TRUE NA
chr3:48630535-48630697 18597.5964434333 185.975964434333 TRUE NA
chr3:48630970-48631130 21609.4272773344 216.094272773344 TRUE NA
chr3:49059578-49059655 12969.8768703552 129.698768703552 TRUE NA
chr3:51677891-51677991 20089.0966903953 200.890966903953 TRUE NA
chr3:51691596-51691686 6590.0289279171 65.900289279171 TRUE NA
chr3:51968488-51968568 14365.1127393357 143.651127393357 TRUE NA
chr3:51968647-51968793 16944.1559322851 169.441559322851 TRUE NA
chr3:51969608-51969709 11610.8351989652 116.108351989652 TRUE NA
chr3:51970447-51970572 14076.7146923873 140.767146923873 TRUE NA
chr3:51971685-51971753 6124.70455552653 61.2470455552653 TRUE NA
chr3:52279841-52280065 56028.5810603118 560.285810603118 TRUE NA
chr3:52584763-52584834 4874.4260102537 48.744260102537 TRUE NA
chr3:52643329-52643972 123203.339840041 1232.03339840041 TRUE NA
chr3:52662910-52663052 16874.7215196383 168.747215196383 TRUE NA
chr3:52668618-52668832 23332.6093634339 233.326093634339 TRUE NA
chr3:52712516-52712614 17124.972436774 171.24972436774 TRUE NA
chr3:102189238-102189347 9969.19938259176 99.6919938259176 TRUE NA
chr3:102195856-102195886 2235.19423599062 22.3519423599062 TRUE NA
chr3:114069121-114070726 293142.833391904 2931.42833391904 TRUE NA
chr3:120050047-120050256 33229.663159408 332.29663159408 TRUE NA
chr3:121289561-121289664 14533.0397405896 145.330397405896 TRUE NA
chr3:122474107-122474279 20059.938765468 200.59938765468 TRUE NA
chr3:128753007-128753173 7127.73331249451 71.2773331249451 TRUE NA
chr3:129247577-129247938 69742.588885411 697.42588885411 TRUE NA
chr3:129251376-129251616 41353.3558344078 413.533558344078 TRUE NA
chr3:129694660-129694871 8492.79197510533 84.9279197510533 TRUE NA
chr3:129800860-129800880 0 0 TRUE NA
chr3:129810104-129810215 71.6356620365229 0.716356620365229 TRUE NA
chr3:129810944-129811066 0 0 TRUE NA
chr3:133524693-133524847 14849.4716813154 148.494716813154 TRUE NA
chr3:133526590-133526668 10954.7995349679 109.547995349679 TRUE NA
chr3:149192665-149192839 42582.4523259767 425.824523259767 TRUE NA
chr3:149216509-149216699 11371.5974502528 113.715974502528 TRUE NA
