Target total_coverage counts on_target duplication_rate
chr1:19423017-19423145 16357.6350751814 80.6187642223414 TRUE NA
chr1:19423687-19423775 5786.07579079404 27.014695616379 TRUE NA
chr1:19426091-19426172 7844.25401286178 36.1355817886405 TRUE NA
chr1:19426870-19427068 21184.8784552793 103.874282277806 TRUE NA
chr1:19428014-19428136 13536.8800501266 65.0216586156592 TRUE NA
chr1:19430578-19430752 26896.9678910557 130.613549666317 TRUE NA
chr1:19431079-19431161 8046.38075246586 37.5018506319694 TRUE NA
chr1:19431542-19431684 22977.4169127861 105.143763019496 TRUE NA
chr1:19432227-19432337 9648.7926516491 48.6292824140784 TRUE NA
chr1:19433063-19433221 19174.8632993282 92.3342119731481 TRUE NA
chr1:19433331-19433461 5924.6600004464 26.3171498469382 TRUE NA
chr1:19436590-19436718 14896.9367124915 71.0292114427607 TRUE NA
chr1:19436874-19436959 15532.0911080948 74.543921305493 TRUE NA
chr1:19437236-19437327 9135.61533916725 42.724020805617 TRUE NA
chr1:19439018-19439362 52975.3627472364 260.629708469576 TRUE NA
chr1:19440193-19440322 21246.3310462452 97.7028268310788 TRUE NA
chr1:19440439-19440565 16128.6014591284 76.8844478391313 TRUE NA
chr1:19441305-19441444 30431.0691317135 137.913189787682 TRUE NA
chr1:19441892-19442132 38739.6678249779 189.244650285453 TRUE NA
chr1:19443715-19443909 20094.3862397066 96.7394283743745 TRUE NA
chr1:19444317-19444405 9777.8566121179 45.6607932591189 TRUE NA
chr1:19445366-19445452 13741.8963884698 63.9147208667818 TRUE NA
chr1:19446051-19446196 7235.07979267579 35.5381416679047 TRUE NA
chr1:19446674-19446843 20559.6998977671 98.4105488135558 TRUE NA
chr1:19447683-19447929 15880.5979993958 78.7795334595742 TRUE NA
chr1:19448428-19448507 5793.09420346606 27.1433210805127 TRUE NA
chr1:19449327-19449555 35103.3871557253 165.42085552461 TRUE NA
chr1:19451035-19451185 13641.7107252744 64.7729512344305 TRUE NA
chr1:19452940-19453150 19623.4853134576 101.161014086127 TRUE NA
chr1:19454117-19454234 20170.4004405243 95.9109944775226 TRUE NA
chr1:19454705-19454813 10167.3412442573 48.6945508734803 TRUE NA
chr1:19455472-19455569 6044.65674835177 28.4368960836518 TRUE NA
chr1:19464501-19464676 23952.7801117616 116.557493824873 TRUE NA
chr1:19465577-19465715 20190.3258748925 98.619452005767 TRUE NA
chr1:19467282-19467387 7219.89238881296 34.3568242942259 TRUE NA
chr1:19467841-19468019 33372.1059163263 159.165366903242 TRUE NA
chr1:19468141-19468272 47346.6380374626 222.241738729909 TRUE NA
chr1:19470474-19470586 13264.4859088907 62.4664903943841 TRUE NA
chr1:19471280-19471402 19509.2674175911 98.8570668489153 TRUE NA
chr1:19472287-19472428 18207.3350467262 88.9338669806275 TRUE NA
chr1:19473320-19473495 32423.8454208076 154.53205539816 TRUE NA
chr1:19474487-19474622 15891.200805094 74.5745864096595 TRUE NA
chr1:19475057-19475121 11355.0216670823 55.9610466057277 TRUE NA
chr1:19477071-19477288 26304.0755501285 127.944502065765 TRUE NA
chr1:19478137-19478354 45429.1929049747 200.542194422785 TRUE NA
chr1:19478807-19478971 10223.1516498128 48.9060065073479 TRUE NA
chr1:19479795-19479997 22036.917495486 106.674512850141 TRUE NA
chr1:19480262-19480434 16469.4855125713 74.7024511843912 TRUE NA
chr1:19481412-19481570 5395.80448856563 30.7041795303476 TRUE NA
chr1:19481935-19482163 27730.2207174869 132.533699261217 TRUE NA
chr1:19482765-19482918 28269.5872923726 133.866648298503 TRUE NA
chr1:19483261-19483420 34230.6737963386 159.639630773307 TRUE NA
chr1:19484309-19484492 28752.5962295179 146.404460481201 TRUE NA
chr1:19486605-19486776 20779.4689818616 94.0192695559564 TRUE NA
chr1:19487411-19487642 32098.8836867908 152.862510913211 TRUE NA
chr1:19488083-19488231 22806.2102495548 103.079303119691 TRUE NA
chr1:19488321-19488392 13986.8111454257 63.7857330532573 TRUE NA
chr1:19488914-19489106 19628.1986297475 88.7214671768353 TRUE NA
chr1:19490258-19490322 15604.2515680226 74.9034003937591 TRUE NA
chr1:19490747-19490936 16506.2478885371 75.6071086481972 TRUE NA
chr1:19491293-19491492 27335.9940066456 125.63775058833 TRUE NA
chr1:19491743-19491844 9028.34091206128 42.7977052077125 TRUE NA
chr1:19492150-19492252 8492.06254785755 39.8065184370492 TRUE NA
chr1:19493516-19493726 28279.4145103386 134.066887595449 TRUE NA
chr1:19494521-19494679 12665.1522023277 58.4511763874688 TRUE NA
chr1:19495929-19496027 8501.62120165692 40.8964876310967 TRUE NA
chr1:19497256-19497378 7668.1110611798 38.9711410253424 TRUE NA
chr1:19499358-19499588 32331.7927351063 154.039701340556 TRUE NA
chr1:19499675-19499801 20046.001982591 93.9315984198979 TRUE NA
chr1:19499933-19500116 18287.4644340691 84.4503816676993 TRUE NA
chr1:19500813-19500942 11789.7816995604 54.0043395275839 TRUE NA
chr1:19501448-19501528 9391.75403906002 47.4851976934129 TRUE NA
chr1:19503086-19503222 18375.125490617 92.6423666641065 TRUE NA
chr1:19503955-19504238 47082.4197657683 210.168073639662 TRUE NA
chr1:19505545-19505715 19636.5326299144 91.7112874369987 TRUE NA
chr1:19510305-19510391 7027.17795142294 33.9515511773376 TRUE NA
chr1:19510510-19510670 23340.5976956791 122.229581530577 TRUE NA
chr1:19511593-19511781 7175.1242362959 33.211655399254 TRUE NA
chr1:19513034-19513152 10489.9299023051 50.4922945425174 TRUE NA
chr1:19513658-19513796 22519.3254177472 107.143739874503 TRUE NA
chr1:19513935-19514035 17590.2624017417 80.1639796618618 TRUE NA
chr1:19518682-19518873 28214.0827040761 143.069923055822 TRUE NA
chr1:19518975-19519035 4048.69584461024 19.1391106196946 TRUE NA
chr1:19519927-19520052 27048.436737278 137.053478593979 TRUE NA
chr1:19523635-19523760 17010.8502730792 83.4946058381857 TRUE NA
chr1:19524164-19524306 24191.312047636 110.414322347549 TRUE NA
chr1:19524441-19524544 14747.3889461895 72.8390794717367 TRUE NA
chr1:19525035-19525175 22089.8435368703 104.773952526986 TRUE NA
chr1:19525293-19525423 20399.4478154858 93.6452589382922 TRUE NA
chr1:19526145-19526249 10730.293017034 47.5351664354768 TRUE NA
chr1:19528212-19528310 16151.7090045975 78.6999748329578 TRUE NA
chr1:19536567-19536743 27339.6726561897 130.119248405585 TRUE NA
chr1:19992247-19992961 140100.829857965 673.366543815836 TRUE NA
chr1:20005060-20005219 6272.37320386954 31.8735398084346 TRUE NA
chr1:20005412-20005862 37097.0672468704 179.917771665786 TRUE NA
chr1:20517055-20517898 157114.456474208 752.687093024049 TRUE NA
chr1:21924213-21924222 502.861174394311 2.45791615111648 TRUE NA
chr1:21924454-21924558 3223.3186176462 15.0516823318243 TRUE NA
chr1:21924893-21924996 2477.25294333198 14.3774282043792 TRUE NA
chr1:21925987-21926111 4263.22361687305 20.0820420539916 TRUE NA
chr1:21928177-21928291 7329.14142817052 35.240132812283 TRUE NA
chr1:21929297-21929407 12249.9261356673 63.3895125068145 TRUE NA
chr1:21930328-21930406 17216.2018667711 85.8557614062202 TRUE NA
chr1:21932559-21932691 7857.3727905443 36.6568820386583 TRUE NA
chr1:21934706-21934844 10794.9666095658 53.8370631722718 TRUE NA
chr1:21935343-21935430 14467.4416493713 68.6450126856769 TRUE NA
chr1:21936068-21936140 8993.67210404224 41.9737169412203 TRUE NA
chr1:21936613-21936769 22482.3548924796 115.474681884735 TRUE NA
chr1:21937945-21938075 19947.3559118597 93.3114014025322 TRUE NA
chr1:21938209-21938310 9762.89180861287 47.9286633025791 TRUE NA
chr1:21938519-21938603 7608.34794764327 35.7620752623085 TRUE NA
chr1:21939669-21939723 5413.0936294027 27.1802814603035 TRUE NA
chr1:21940121-21940200 11875.8431171054 56.8854216751365 TRUE NA
chr1:21940479-21940583 8273.58254041857 39.5830952039731 TRUE NA
chr1:21943799-21943985 15858.1020748739 79.1285201382045 TRUE NA
chr1:21944427-21944466 5251.80208588012 26.2059478280524 TRUE NA
chr1:21945518-21945566 3588.21555267211 16.9530352028944 TRUE NA
chr1:21946508-21946544 8587.0264237421 42.2339010196907 TRUE NA
chr1:21952797-21952891 5094.34506350288 24.9205476783688 TRUE NA
chr1:21976254-21976290 5089.83784139923 26.3770158910529 TRUE NA
chr1:21978272-21978316 726.247891058611 3.2443556969349 TRUE NA
chr1:22138945-22139030 2814.81470096316 13.679584313872 TRUE NA
chr1:22140891-22141317 115522.651199753 550.958808436731 TRUE NA
chr1:22142436-22142568 12595.8343166201 62.5747412411453 TRUE NA
chr1:22147943-22148105 25646.4457427753 126.86077459439 TRUE NA
chr1:22148695-22148709 916.847139191309 4.22432979627194 TRUE NA
chr1:22404972-22405077 2494.86130345564 12.2237618578541 TRUE NA
chr1:22408215-22408288 1160.68058667422 4.97239004534851 TRUE NA
chr1:22412932-22413042 9461.9448817806 45.3654375157685 TRUE NA
chr1:22413162-22413360 22514.6650691602 105.5020013236 TRUE NA
chr1:22416436-22416526 10639.3301920428 48.1337960578368 TRUE NA
chr1:22417921-22418011 235.416410484711 1.0093608399462 TRUE NA
chr1:23337394-23337595 35194.5148082857 163.863143664841 TRUE NA
chr1:23340376-23340539 13748.5722240336 64.2849503422661 TRUE NA
chr1:23342265-23342267 238.239686957833 1.04658177724722 TRUE NA
chr1:23688462-23689715 249098.310676505 1173.12498679474 TRUE NA
chr1:23693535-23693662 9725.87700051715 49.6450726400983 TRUE NA
chr1:23694466-23694499 2924.27046774314 14.762703736602 TRUE NA
chr1:24069916-24070069 3753.96215422565 16.7547329301616 TRUE NA
chr1:24075511-24075568 7704.8243224232 39.2866319810781 TRUE NA
chr1:24076332-24076439 6460.15700346281 30.9136965391422 TRUE NA
chr1:24077335-24078521 198886.919108917 964.760453749311 TRUE NA
chr1:24078897-24079009 20105.4604175599 94.8002996109321 TRUE NA
chr1:24080590-24080746 30334.261646299 143.608665383337 TRUE NA
chr1:24080853-24080951 23204.7193610965 111.766256446622 TRUE NA
chr1:24082333-24082514 28068.5132970317 146.825629487127 TRUE NA
chr1:24082764-24082876 6601.87785463118 30.0383251396432 TRUE NA
chr1:24083443-24083616 6080.35753049377 27.9457390651005 TRUE NA
chr1:24086002-24086064 13376.7335784297 60.5599077576157 TRUE NA
chr1:24122439-24122498 4428.79846951337 22.2767072106699 TRUE NA
chr1:24122641-24122756 10755.5320637527 52.457192965684 TRUE NA
chr1:24122999-24123077 3619.59306126639 19.4447555303904 TRUE NA
chr1:24123187-24123273 12246.0615563608 58.6447923281414 TRUE NA
chr1:24123366-24123433 14217.1402250021 68.8484790269942 TRUE NA
chr1:24123524-24123638 14973.587057034 72.7319252280842 TRUE NA
chr1:24124185-24124362 16525.8942197469 77.9527806463236 TRUE NA
chr1:24124607-24124721 17653.959371634 90.7085672992905 TRUE NA
chr1:24125105-24125221 18478.8136292184 104.074161022294 TRUE NA
chr1:24125377-24125498 26850.0234551037 135.643638129803 TRUE NA
chr1:24128953-24129055 14821.4921121684 70.033121102076 TRUE NA
chr1:24130890-24131016 15794.0993869051 83.9249208780763 TRUE NA
chr1:24134625-24134814 13158.4978129662 65.7276814171925 TRUE NA
chr1:24137226-24137290 4850.32382468084 22.1787569770533 TRUE NA
chr1:24140680-24140829 37619.197218618 177.938476564371 TRUE NA
chr1:24143165-24143261 11479.6674587826 54.3261318076871 TRUE NA
chr1:24143966-24144074 11329.2703746084 51.1290137494282 TRUE NA
chr1:24147000-24147084 9549.86539355225 48.5361740358102 TRUE NA
chr1:24151846-24151906 7215.442862343 36.9856232112077 TRUE NA
chr1:25666978-25667071 16110.9545002293 86.4059939711041 TRUE NA
chr1:25669452-25669565 9078.29412754731 51.1553306425336 TRUE NA
chr1:25678117-25678185 11375.3641253145 56.3848291665441 TRUE NA
chr1:25679373-25679466 17817.9681321103 85.4201614516301 TRUE NA
chr1:25683284-25683345 4631.58164307792 23.1728222169655 TRUE NA
chr1:25687151-25687197 8870.87684686059 42.6507451980002 TRUE NA
chr1:26517119-26517332 8731.69907643454 40.9833590040249 TRUE NA
chr1:26517778-26517922 9027.71611595688 41.6324514572978 TRUE NA
chr1:26520278-26520380 24987.0328973034 123.772050893207 TRUE NA
chr1:26524177-26524275 6607.18873498526 32.6794999381044 TRUE NA
chr1:26524448-26524569 4488.16831335721 20.6191423093436 TRUE NA
chr1:26524777-26524911 18964.8289240026 93.4403246528354 TRUE NA
chr1:26526375-26526550 27003.7282455922 127.936731231719 TRUE NA
chr1:26527321-26527533 29346.8854260001 141.216267207422 TRUE NA
chr1:26527845-26528011 19867.4835423087 95.9425594734656 TRUE NA
chr1:26528980-26529034 5012.0177128991 25.8290226647036 TRUE NA
chr1:26566275-26566330 3365.30783091882 18.122186803366 TRUE NA
chr1:26570657-26570810 19322.7604006637 90.1325918590043 TRUE NA
chr1:26581662-26582357 160295.602183185 754.424239121981 TRUE NA
chr1:26584088-26584222 14231.0990272712 68.6518414413174 TRUE NA
chr1:26584634-26584752 21822.4977947731 105.1169931648 TRUE NA
chr1:26586108-26586294 12194.6531489927 59.61193447739 TRUE NA
chr1:26594974-26595127 9110.01145393661 45.1714377862316 TRUE NA
chr1:26595951-26596106 15805.120666264 75.4078641183123 TRUE NA
chr1:26597505-26597599 7654.74701711318 41.7114899730513 TRUE NA
chr1:26598512-26598563 3059.08924447603 14.7146600484587 TRUE NA
chr1:26601455-26601563 9252.68287526578 44.6870328545451 TRUE NA
chr1:26603026-26603252 33614.2146199988 163.41403536811 TRUE NA
chr1:26603624-26603785 44015.2371297517 208.044394994491 TRUE NA
chr1:26644509-26644563 13115.9809054473 63.3689134934974 TRUE NA
chr1:26646662-26646794 36723.7527719714 167.340679091925 TRUE NA
chr1:28052592-28052673 1730.26102093138 8.14055525656837 TRUE NA
chr1:28053983-28054048 1999.38877013412 10.435876590304 TRUE NA
chr1:28056743-28056845 0 0 TRUE NA
chr1:28059114-28059169 9802.70846523483 45.6219131584884 TRUE NA
chr1:28060542-28060695 19910.9900252606 95.6719471320452 TRUE NA
chr1:28071165-28071323 18207.4337066815 80.8868156442916 TRUE NA
chr1:28075579-28075666 10299.4938677493 48.8927915727099 TRUE NA
chr1:28081706-28081842 21201.8166765326 97.6020309138094 TRUE NA
chr1:28086037-28086139 9450.51962038896 42.0229568409172 TRUE NA
chr1:28087006-28087093 9379.4994167065 47.4383540917015 TRUE NA
chr1:31186429-31186479 1021.61130581464 4.58542124369266 TRUE NA
chr1:31187094-31187175 8451.28780576569 42.9901817076092 TRUE NA
chr1:31188004-31188157 21999.8751142811 110.290751923631 TRUE NA
chr1:31188756-31189173 78787.9084186737 376.965595390848 TRUE NA
chr1:31189637-31189763 4027.13654145201 20.1771688921969 TRUE NA
chr1:31191582-31191805 8741.28032696919 40.4340811832517 TRUE NA
chr1:31194252-31194599 48583.9988552283 247.551914161029 TRUE NA
chr1:31196305-31196399 3909.17312896882 17.9977407165147 TRUE NA
chr1:32193021-32193207 8079.9075964385 41.4704403975544 TRUE NA
chr1:32193626-32193683 2557.31858096177 12.2090972271937 TRUE NA
chr1:32193783-32193882 9648.21352818589 50.5008863913823 TRUE NA
chr1:32194199-32194235 4367.67500748424 22.2826780794333 TRUE NA
chr1:32196401-32197021 58180.8201222169 293.540643946165 TRUE NA
chr1:32197716-32197756 8383.7891354063 40.6087635117226 TRUE NA
chr1:32198118-32198214 4516.20061829824 21.943079406308 TRUE NA
chr1:32198573-32198745 8487.96130358032 41.542420890018 TRUE NA
chr1:32200784-32200883 1662.95304945723 7.20610427394667 TRUE NA
chr1:32201181-32201267 26726.4958105196 129.218621904628 TRUE NA
chr1:32201428-32201495 13435.2733729297 63.538114360581 TRUE NA
chr1:32201922-32201992 10806.2171410288 54.7168135258843 TRUE NA
chr1:32202174-32202325 11870.1475118606 54.0239100605396 TRUE NA
chr1:32203030-32203133 18495.5673011431 87.8219247206082 TRUE NA
chr1:32203253-32203357 11655.3288324771 54.9709300188423 TRUE NA
chr1:32203801-32203928 7551.9729613782 38.5570544876677 TRUE NA
chr1:32204188-32204232 3075.44569991454 14.1700197333077 TRUE NA
chr1:32204433-32204539 10588.3756410844 48.9549616736706 TRUE NA
chr1:32204909-32205237 44057.6831044689 216.299433659025 TRUE NA
chr1:32205527-32205636 12257.3978780977 59.347227696998 TRUE NA
chr1:32205711-32205780 6298.70449637213 31.1329939443242 TRUE NA
chr1:32205948-32206143 14761.2063534865 69.4317119045267 TRUE NA
chr1:32206974-32207081 10212.447554297 51.033371704327 TRUE NA
chr1:32207225-32207327 15583.6376489733 77.3208750386958 TRUE NA
chr1:32207401-32207569 39339.1681695713 187.816733511862 TRUE NA
chr1:32207654-32207819 6000.94290497203 29.574179434978 TRUE NA
chr1:32208439-32208604 9995.89599662571 44.3669245760328 TRUE NA
chr1:32209794-32209959 15127.8668356513 72.8675942305047 TRUE NA
