Target total_coverage counts on_target duplication_rate
chr1:23694466-23694499 3046.77501257794 30.4677501257794 TRUE NA
chr1:24086002-24086064 7896.14146183464 78.9614146183464 TRUE NA
chr1:24124185-24124362 12472.7624943241 124.727624943241 TRUE NA
chr1:24128953-24129055 11290.3979145712 112.903979145712 TRUE NA
chr1:24130890-24131016 20087.9334713158 200.879334713158 TRUE NA
chr1:26517119-26517332 6413.24754870643 64.1324754870643 TRUE NA
chr1:28056743-28056845 0 0 TRUE NA
chr1:31188004-31188157 22252.4012862097 222.524012862097 TRUE NA
chr1:31189637-31189763 4063.09123506391 40.6309123506391 TRUE NA
chr1:32193626-32193683 2056.82232702867 20.5682232702867 TRUE NA
chr1:32201922-32201992 11400.5145856704 114.005145856704 TRUE NA
chr1:32203801-32203928 8242.87068471802 82.4287068471802 TRUE NA
chr1:32204909-32205237 40600.5654895918 406.005654895918 TRUE NA
chr1:32205527-32205636 10576.2710770726 105.762710770726 TRUE NA
chr1:32206974-32207081 10187.4302960934 101.874302960934 TRUE NA
chr1:32222802-32222823 1314.8410649742 13.148410649742 TRUE NA
chr1:33245686-33245880 14278.0367103469 142.780367103469 TRUE NA
chr1:33252541-33252677 20433.4714763757 204.334714763757 TRUE NA
chr1:40432273-40432364 13604.9937074837 136.049937074837 TRUE NA
chr1:40434006-40434150 29598.919117479 295.98919117479 TRUE NA
chr1:40668084-40668287 12809.9587728935 128.099587728935 TRUE NA
chr1:40688246-40688383 9658.74153724765 96.5874153724765 TRUE NA
chr1:43803520-43803599 2408.31206539827 24.0831206539827 TRUE NA
chr1:43804213-43804392 10651.1244904307 106.511244904307 TRUE NA
chr1:43805635-43805798 6401.42060397674 64.0142060397674 TRUE NA
chr1:43812116-43812301 32565.0458065936 325.650458065936 TRUE NA
chr1:45792821-45793937 153078.223048769 1530.78223048769 TRUE NA
chr1:46658977-46659061 19692.0617192007 196.920617192007 TRUE NA
chr1:46661483-46661597 7378.91644906105 73.7891644906105 TRUE NA
chr1:46769439-46769493 6439.52728772941 64.3952728772941 TRUE NA
chr1:47030713-47030809 11310.2680855445 113.102680855445 TRUE NA
chr1:47040619-47040693 5834.22851153545 58.3422851153545 TRUE NA
chr1:47059785-47059819 2726.93396973288 27.2693396973288 TRUE NA
chr1:67890571-67890661 465.076853643612 4.65076853643612 TRUE NA
chr1:78046683-78046755 5873.55241182971 58.7355241182971 TRUE NA
chr1:78050202-78050341 4335.30128229407 43.3530128229407 TRUE NA
chr1:78395001-78395190 7400.47120775146 74.0047120775146 TRUE NA
chr1:108700084-108700243 17777.6178860598 177.776178860598 TRUE NA
chr1:108728450-108728577 15480.8574815506 154.808574815506 TRUE NA
chr1:109391534-109391683 16082.6871471593 160.826871471593 TRUE NA
chr1:110456881-110457004 15662.279440168 156.62279440168 TRUE NA
chr1:113153463-113153626 17667.9402975421 176.679402975421 TRUE NA
chr1:114499249-114499434 12709.1197319036 127.091197319036 TRUE NA
chr1:114515646-114516135 85652.3554103628 856.523554103628 TRUE NA
chr1:115267842-115267955 25067.2954031098 250.672954031098 TRUE NA
chr1:115269604-115269712 17258.3541293019 172.583541293019 TRUE NA
chr1:115276610-115276739 19056.7383484846 190.567383484846 TRUE NA
chr1:115279379-115279477 3919.09370684585 39.1909370684585 TRUE NA
chr1:145791061-145791171 0 0 TRUE NA
chr1:145811896-145812003 2293.04279416243 22.9304279416243 TRUE NA
chr1:149900759-149900794 5957.53989221405 59.5753989221405 TRUE NA
chr1:149901515-149901809 15409.1375582679 154.091375582679 TRUE NA
chr1:149907477-149907599 18392.8078519748 183.928078519748 TRUE NA
chr1:150039915-150040008 14672.3228228674 146.723228228674 TRUE NA
chr1:150040687-150040822 9627.25243199197 96.2725243199197 TRUE NA
chr1:150044233-150044294 4337.62164180674 43.3762164180674 TRUE NA
chr1:150064031-150064190 16758.8880531254 167.588880531254 TRUE NA
chr1:150064396-150064504 3246.1184565792 32.461184565792 TRUE NA
chr1:150255678-150256044 69513.2480468564 695.132480468564 TRUE NA
chr1:150258842-150259367 127028.489974202 1270.28489974202 TRUE NA
chr1:152484011-152484368 21643.9789910723 216.439789910723 TRUE NA
chr1:153750237-153750362 10932.4169116596 109.324169116596 TRUE NA
chr1:153751590-153751688 19571.3541372802 195.713541372802 TRUE NA
chr1:154461527-154461833 52720.3755107193 527.203755107193 TRUE NA
chr1:154471588-154471715 8488.88893087508 84.8888893087508 TRUE NA
chr1:155640111-155640256 3381.56651732735 33.8156651732735 TRUE NA
chr1:158449668-158450676 162084.48731899 1620.8448731899 TRUE NA
chr1:160062072-160062486 36035.8456959349 360.358456959349 TRUE NA
chr1:160063500-160063962 77169.3728477134 771.693728477134 TRUE NA
chr1:160064659-160065037 59458.7840138163 594.587840138163 TRUE NA
chr1:161008341-161008464 25536.3232336303 255.363232336303 TRUE NA
chr1:161753780-161753887 16610.8413388751 166.108413388751 TRUE NA
chr1:161761198-161761328 5793.09534466947 57.9309534466947 TRUE NA
chr1:161761914-161762118 27194.7112665463 271.947112665463 TRUE NA
chr1:161790860-161790952 7576.71481288978 75.7671481288978 TRUE NA
chr1:167409901-167410005 8230.92913621748 82.3092913621748 TRUE NA
chr1:169102023-169102056 7708.47073576412 77.0847073576412 TRUE NA
chr1:169199956-169200058 5830.99898867287 58.3099898867287 TRUE NA
chr1:171176857-171176930 4917.35048684372 49.1735048684372 TRUE NA
chr1:177898993-177899065 2722.77646242474 27.2277646242474 TRUE NA
chr1:177902349-177902448 8192.22554243191 81.9222554243191 TRUE NA
chr1:177902619-177902772 22899.2261133591 228.992261133591 TRUE NA
chr1:177909745-177909850 3719.47315938433 37.1947315938433 TRUE NA
chr1:177923414-177923512 6802.31684468468 68.0231684468468 TRUE NA
chr1:177927975-177928111 9974.18371881957 99.7418371881957 TRUE NA
chr1:193045631-193045778 10418.8172771399 104.188172771399 TRUE NA
chr1:198498211-198498312 11510.2743137582 115.102743137582 TRUE NA
chr1:200944627-200944798 15521.0695054849 155.210695054849 TRUE NA
chr1:200948663-200948844 22802.6211228214 228.026211228214 TRUE NA
chr1:200967512-200967704 16419.4317698988 164.194317698988 TRUE NA
chr1:200978394-200978617 25583.2134297983 255.832134297983 TRUE NA
chr1:204085635-204085808 12048.845792342 120.48845792342 TRUE NA
chr1:204086721-204086836 16131.7336178498 161.317336178498 TRUE NA
chr1:204091365-204091528 8048.73177496657 80.4873177496657 TRUE NA
chr1:204103643-204103717 2799.49583273277 27.9949583273277 TRUE NA
chr1:204115770-204115893 16593.2515340519 165.932515340519 TRUE NA
chr1:204120723-204120981 112858.989448624 1128.58989448624 TRUE NA
chr1:205052681-205053449 96796.0357367869 967.960357367869 TRUE NA
chr1:207240844-207241052 25989.282989696 259.89282989696 TRUE NA
chr1:207245549-207245717 22782.9178886359 227.829178886359 TRUE NA
chr1:213003584-213003604 375.4713931185 3.754713931185 TRUE NA
chr1:213009215-213009492 33676.5178897559 336.765178897559 TRUE NA
chr1:214793998-214794290 32234.1888690502 322.341888690502 TRUE NA
chr1:244580930-244581055 8396.77809307456 83.9677809307456 TRUE NA
chr1:244582062-244582217 16885.5945609855 168.855945609855 TRUE NA
chr1:244595847-244595898 2119.76636475537 21.1976636475537 TRUE NA
chr1:244600968-244601071 4688.05969530169 46.8805969530169 TRUE NA
chr1:244614937-244615120 11663.6635149634 116.636635149634 TRUE NA
chr1:246890194-246890307 17392.9376248057 173.929376248057 TRUE NA
chr1:246903474-246903604 9594.13940545665 95.9413940545665 TRUE NA
chr1:246921528-246921659 11368.3818810779 113.683818810779 TRUE NA
chr1:247419374-247420448 179603.139077302 1796.03139077302 TRUE NA
chr1:248084320-248085259 12175.7401584578 121.757401584578 TRUE NA
chr2:1648390-1648525 8312.48700037818 83.1248700037818 TRUE NA
chr2:1651944-1653448 227295.791769266 2272.95791769266 TRUE NA
chr2:1657400-1657558 34824.9435604266 348.249435604266 TRUE NA
chr2:1664653-1664810 25287.555735238 252.87555735238 TRUE NA
chr2:1667377-1667536 14154.7648567401 141.547648567401 TRUE NA
chr2:1668730-1668847 3057.75073421879 30.5775073421879 TRUE NA
chr2:1677415-1677585 21978.6622147032 219.786622147032 TRUE NA
chr2:1680699-1680817 12190.4881477278 121.904881477278 TRUE NA
chr2:1687428-1687500 4512.48010859221 45.1248010859221 TRUE NA
chr2:9770288-9770582 24379.3538634227 243.793538634227 TRUE NA
chr2:10262746-10263025 25514.9953046694 255.149953046694 TRUE NA
chr2:10263863-10263980 12526.2873248279 125.262873248279 TRUE NA
chr2:10268975-10269080 9777.99287760724 97.7799287760724 TRUE NA
chr2:11586603-11586650 0 0 TRUE NA
chr2:25022544-25022714 6801.61993359479 68.0161993359479 TRUE NA
chr2:25040539-25040676 8528.25228134803 85.2825228134803 TRUE NA
chr2:25383950-25384622 59358.5533477879 593.585533477879 TRUE NA
chr2:25991611-25991738 3506.70830507063 35.0670830507063 TRUE NA
chr2:26029098-26029210 16338.4238269047 163.384238269047 TRUE NA
chr2:26496519-26496619 10114.4439695648 101.144439695648 TRUE NA
chr2:27438500-27438622 21561.1969791573 215.611969791573 TRUE NA
chr2:27565693-27566015 47119.0697168874 471.190697168874 TRUE NA
chr2:27721122-27721191 6005.64062900309 60.0564062900309 TRUE NA
chr2:27724002-27724097 13681.7585166501 136.817585166501 TRUE NA
chr2:27729655-27729753 13852.120399521 138.52120399521 TRUE NA
chr2:27730844-27730942 3354.15346603609 33.5415346603609 TRUE NA
chr2:27741655-27741805 15510.5745893961 155.105745893961 TRUE NA
chr2:39212965-39213457 59538.474635262 595.38474635262 TRUE NA
chr2:39216411-39216456 3545.67138904763 35.4567138904763 TRUE NA
chr2:39224063-39224180 7256.58144889159 72.5658144889159 TRUE NA
chr2:39239267-39239490 25831.2178946763 258.312178946763 TRUE NA
chr2:45616449-45616739 33208.2941407372 332.082941407372 TRUE NA
chr2:46739170-46739851 116283.065799146 1162.83065799146 TRUE NA
chr2:48822367-48822442 10627.4536799494 106.274536799494 TRUE NA
chr2:54120811-54120937 7525.34919900735 75.2534919900735 TRUE NA
chr2:54122144-54122214 14962.6582879506 149.626582879506 TRUE NA
chr2:54125007-54125137 12532.5518941253 125.325518941253 TRUE NA
chr2:54131162-54131294 18480.4228549508 184.804228549508 TRUE NA
chr2:54135647-54135703 3794.35175273114 37.9435175273114 TRUE NA
chr2:54147330-54147488 12599.7279349433 125.997279349433 TRUE NA
chr2:54150186-54150256 3976.78148928477 39.7678148928477 TRUE NA
chr2:54164528-54164678 11803.9765243942 118.039765243942 TRUE NA
chr2:54753556-54753704 17488.1518411094 174.881518411094 TRUE NA
chr2:54839298-54839472 17888.3021009425 178.883021009425 TRUE NA
chr2:54844745-54844826 9822.12857055856 98.2212857055856 TRUE NA
chr2:54849437-54849625 30848.7752933972 308.487752933972 TRUE NA
chr2:54855234-54855388 12319.8660439184 123.198660439184 TRUE NA
chr2:54857992-54858749 91483.8964839366 914.838964839366 TRUE NA
chr2:54884987-54885184 12142.8523880774 121.428523880774 TRUE NA
chr2:54887073-54887224 12651.2905448372 126.512905448372 TRUE NA
chr2:54891590-54891829 21117.1969980133 211.171969980133 TRUE NA
chr2:64148340-64148470 11363.6614965233 113.636614965233 TRUE NA
chr2:69267176-69267248 12062.0156773543 120.620156773543 TRUE NA
chr2:69271874-69271946 10351.1002753973 103.511002753973 TRUE NA
chr2:69399499-69399517 1626.40764740947 16.2640764740947 TRUE NA
chr2:69408918-69409014 6449.91024369832 64.4991024369832 TRUE NA
chr2:69409625-69409793 8835.14201298269 88.3514201298269 TRUE NA
chr2:69472357-69472618 13689.5424485507 136.895424485507 TRUE NA
chr2:85625813-85625906 4344.22600308637 43.4422600308637 TRUE NA
chr2:88879036-88879159 17504.4474934412 175.044474934412 TRUE NA
chr2:88882948-88883061 10687.4192904478 106.874192904478 TRUE NA
chr2:88887500-88887623 5272.76561084531 52.7276561084531 TRUE NA
chr2:88889961-88890124 8029.16795496907 80.2916795496907 TRUE NA
chr2:88892790-88892924 6931.09708207186 69.3109708207186 TRUE NA
chr2:88913242-88913372 13179.0225463512 131.790225463512 TRUE NA
chr2:111395541-111395737 21079.3378360386 210.793378360386 TRUE NA
chr2:111411013-111411101 23670.3201889251 236.703201889251 TRUE NA
chr2:111414613-111414695 7704.15419244483 77.0415419244483 TRUE NA
chr2:111416191-111416320 21873.808401422 218.73808401422 TRUE NA
chr2:111425374-111425427 3789.99780002843 37.8999780002843 TRUE NA
chr2:111430238-111430435 16635.2536071327 166.352536071327 TRUE NA
chr2:111431663-111431802 11239.860868662 112.39860868662 TRUE NA
chr2:111598948-111598983 1518.16220200498 15.1816220200498 TRUE NA
chr2:111691066-111691220 4445.01737506956 44.4501737506956 TRUE NA
chr2:130899706-130899955 0 0 TRUE NA
chr2:131102949-131103059 11145.977274452 111.45977274452 TRUE NA
chr2:135075100-135075177 2739.75330134747 27.3975330134747 TRUE NA
chr2:135093788-135093860 7651.4376980625 76.514376980625 TRUE NA
chr2:135102501-135102636 19111.2507664667 191.112507664667 TRUE NA
chr2:137748462-137748508 4005.04635153012 40.0504635153012 TRUE NA
chr2:137990469-137990704 49586.8391462296 495.868391462296 TRUE NA
chr2:138378179-138378297 13870.5189694316 138.705189694316 TRUE NA
chr2:138413071-138413231 13907.2286801652 139.072286801652 TRUE NA
chr2:138434094-138434176 10295.3241163796 102.953241163796 TRUE NA
chr2:162627483-162627565 6839.69939417597 68.3969939417597 TRUE NA
chr2:162728803-162728895 8208.94801042866 82.0894801042866 TRUE NA
chr2:162830759-162830827 3479.27202170821 34.7927202170821 TRUE NA
chr2:163200759-163200786 1112.31786478546 11.1231786478546 TRUE NA
chr2:168931492-168931522 3979.844923451 39.79844923451 TRUE NA
chr2:168986220-168986269 2437.50293714188 24.3750293714188 TRUE NA
chr2:169020249-169020391 15188.3983505853 151.883983505853 TRUE NA
chr2:169038488-169038601 16333.6089263892 163.336089263892 TRUE NA
chr2:171693303-171693394 6536.98595548329 65.3698595548329 TRUE NA
chr2:171700555-171700668 12802.4367986188 128.024367986188 TRUE NA
chr2:171702016-171702132 10955.4495737996 109.554495737996 TRUE NA
chr2:171704186-171704303 12796.5324770407 127.965324770407 TRUE NA
chr2:171710383-171710533 16435.9836943824 164.359836943824 TRUE NA
chr2:183948236-183948283 4625.11297049911 46.2511297049911 TRUE NA
chr2:185731096-185731240 9850.7602599645 98.507602599645 TRUE NA
chr2:185798330-185798461 13274.5745764528 132.745745764528 TRUE NA
chr2:187465062-187465109 4673.38625576226 46.7338625576226 TRUE NA
chr2:187503136-187503193 788.857597690668 7.88857597690668 TRUE NA
chr2:187520974-187521129 21498.8490232185 214.988490232185 TRUE NA
chr2:187534428-187534542 4050.88949226626 40.5088949226626 TRUE NA
chr2:187540331-187540445 14261.6839022775 142.616839022775 TRUE NA
chr2:188361608-188361806 18559.9248864214 185.599248864214 TRUE NA
chr2:198953582-198953786 14307.7560243699 143.077560243699 TRUE NA
chr2:201682946-201683117 9020.17176076491 90.2017176076491 TRUE NA
chr2:201684705-201684844 605.23156607517 6.0523156607517 TRUE NA
chr2:201722441-201722608 12514.3553455756 125.143553455756 TRUE NA
chr2:201724403-201724470 7122.02457021981 71.2202457021981 TRUE NA
chr2:202137361-202137500 7570.07787866684 75.7007787866684 TRUE NA
chr2:202151182-202151318 9034.54443514118 90.3454443514118 TRUE NA
chr2:202355892-202359483 420639.484043264 4206.39484043264 TRUE NA
chr2:202360618-202360693 3588.28421383894 35.8828421383894 TRUE NA
chr2:202402159-202402203 867.736273305123 8.67736273305123 TRUE NA
chr2:202412228-202412334 6303.44228096053 63.0344228096053 TRUE NA
chr2:210880928-210880982 2614.07744834279 26.1407744834279 TRUE NA
chr2:219319653-219319741 4591.1837281108 45.911837281108 TRUE NA
chr2:219321815-219321885 10286.5632158083 102.865632158083 TRUE NA
chr2:219330733-219330900 10846.8892640664 108.468892640664 TRUE NA
chr2:219339353-219339609 21175.2020130516 211.752020130516 TRUE NA
chr2:219346793-219346958 27598.0797385326 275.980797385326 TRUE NA
chr2:219414532-219414633 8213.095184697 82.13095184697 TRUE NA
chr2:219688945-219689092 21183.8914138572 211.838914138572 TRUE NA
chr2:219691970-219692097 11204.3371463978 112.043371463978 TRUE NA
chr2:219692727-219692786 3535.27826779489 35.3527826779489 TRUE NA
chr2:219870156-219870285 6803.72961649777 68.0372961649777 TRUE NA
chr2:219871187-219871232 2611.0666779561 26.110666779561 TRUE NA
chr2:219878590-219878767 8245.16960248316 82.4516960248316 TRUE NA
chr2:219884228-219884442 14292.9723331724 142.929723331724 TRUE NA
chr2:219894125-219894391 33688.3341080188 336.883341080188 TRUE NA
chr2:220073294-220073362 7243.62400835331 72.4362400835331 TRUE NA
chr2:220073699-220073772 8985.52139710654 89.8552139710654 TRUE NA
chr2:220404105-220405365 84789.0755338053 847.890755338053 TRUE NA
chr2:220412228-220412804 38169.1312260593 381.691312260593 TRUE NA
chr2:220413874-220414077 44496.868579395 444.96868579395 TRUE NA
chr2:223389663-223389753 14924.422226371 149.24422226371 TRUE NA
chr2:230787230-230787326 5560.7568322911 55.607568322911 TRUE NA
chr2:231774718-231775678 114369.964065592 1143.69964065592 TRUE NA
chr2:236626201-236626289 13743.4147872111 137.434147872111 TRUE NA
chr2:236708011-236708167 9707.36145176318 97.0736145176318 TRUE NA
chr2:239013297-239013484 3978.4156121235 39.784156121235 TRUE NA
chr2:239016432-239016615 51647.7837127319 516.477837127319 TRUE NA
chr2:239036263-239036376 32661.9586768691 326.619586768691 TRUE NA
chr2:239037348-239037546 15282.9021280414 152.829021280414 TRUE NA
chr2:239038769-239040374 149888.780175752 1498.88780175752 TRUE NA
chr2:241069328-241069446 3771.45823429346 37.7145823429346 TRUE NA
chr2:241070468-241070506 1619.95264828426 16.1995264828426 TRUE NA
chr2:241658423-241658616 13334.4596700413 133.344596700413 TRUE NA
chr2:241662830-241662976 9891.57126087723 98.9157126087723 TRUE NA
chr2:241666243-241666358 12165.7970864753 121.657970864753 TRUE NA
chr2:241679715-241679782 4309.3871652352 43.093871652352 TRUE NA
chr2:241685456-241685595 27944.5777904292 279.445777904292 TRUE NA
chr2:241700646-241700795 6234.07449629178 62.3407449629178 TRUE NA
chr2:241706683-241706763 6787.21791194853 67.8721791194853 TRUE NA
chr3:11850991-11851157 20859.4894504456 208.594894504456 TRUE NA
chr3:11858666-11858812 9581.55321224503 95.8155321224503 TRUE NA
chr3:11887976-11888111 21217.6697189804 212.176697189804 TRUE NA
chr3:15094887-15094975 26027.3692380665 260.273692380665 TRUE NA
chr3:15719716-15719862 13477.5712462747 134.775712462747 TRUE NA
chr3:15720983-15721071 19200.4818917814 192.004818917814 TRUE NA
chr3:15736695-15736722 1323.86280350193 13.2386280350193 TRUE NA
chr3:15749431-15749572 16105.2936429788 161.052936429788 TRUE NA
chr3:15752718-15752782 1744.92170582473 17.4492170582473 TRUE NA
chr3:15753647-15753730 8293.96727209603 82.9396727209603 TRUE NA
chr3:15765889-15766032 8688.81245004177 86.8881245004177 TRUE NA
chr3:15776917-15777005 6022.5258131313 60.225258131313 TRUE NA
chr3:15778540-15778741 23443.7088047519 234.437088047519 TRUE NA
chr3:15807741-15807820 10767.4992232442 107.674992232442 TRUE NA
chr3:15900884-15900911 3273.3460235553 32.733460235553 TRUE NA
chr3:23258753-23258804 6309.75499549647 63.0975499549647 TRUE NA
chr3:23631225-23631323 10655.7860901693 106.557860901693 TRUE NA
chr3:38966906-38967001 10078.6868214758 100.786868214758 TRUE NA
chr3:44441847-44442080 19559.9432782821 195.599432782821 TRUE NA
chr3:44442695-44442827 16136.5053352977 161.365053352977 TRUE NA
chr3:44448934-44449175 26930.2341304196 269.302341304196 TRUE NA
chr3:44672554-44672714 11041.7950787934 110.417950787934 TRUE NA
chr3:44673965-44674092 12133.6581803843 121.336581803843 TRUE NA
chr3:44687983-44688018 776.043128369376 7.76043128369376 TRUE NA
chr3:44835709-44835919 12875.8320717736 128.758320717736 TRUE NA
chr3:44852338-44852536 16620.5145073747 166.205145073747 TRUE NA
chr3:44881847-44881949 3659.55344453716 36.5955344453716 TRUE NA
chr3:44882566-44882731 10624.4070674292 106.244070674292 TRUE NA
chr3:44893279-44893445 13198.3353456093 131.983353456093 TRUE NA
chr3:45867806-45867825 4419.62390491476 44.1962390491476 TRUE NA
chr3:45868848-45868952 16560.5367023812 165.605367023812 TRUE NA
chr3:45875730-45875791 3535.96377206983 35.3596377206983 TRUE NA
chr3:45877082-45877277 10967.4102558894 109.674102558894 TRUE NA
chr3:45883481-45883484 31.9667445538137 0.319667445538137 TRUE NA
chr3:48602843-48602930 7717.90132449928 77.1790132449928 TRUE NA
chr3:48603943-48603997 7372.27340684741 73.7227340684741 TRUE NA
chr3:48605143-48605197 10608.1218300832 106.081218300832 TRUE NA
chr3:48605271-48605325 9978.66376645369 99.7866376645369 TRUE NA
chr3:48613059-48613182 27113.8302431818 271.138302431818 TRUE NA
chr3:48613300-48613336 4488.20245985443 44.8820245985443 TRUE NA
chr3:48614425-48614461 3627.16971217078 36.2716971217078 TRUE NA
chr3:48616352-48616388 2637.39449269137 26.3739449269137 TRUE NA
chr3:48616913-48616949 6112.25548306201 61.1225548306201 TRUE NA
chr3:48618014-48618086 3017.35923806776 30.1735923806776 TRUE NA
chr3:48619911-48619947 8414.20312649612 84.1420312649612 TRUE NA
chr3:48620042-48620087 2671.13938899426 26.7113938899426 TRUE NA
chr3:48620446-48620482 17965.5575646242 179.655575646242 TRUE NA
chr3:48620826-48620862 667.102942595798 6.67102942595798 TRUE NA
chr3:48621333-48621387 5882.32422618198 58.8232422618198 TRUE NA
chr3:48621918-48621990 14718.1549532078 147.181549532078 TRUE NA
chr3:48622167-48622203 11351.5427251933 113.515427251933 TRUE NA
chr3:48622343-48622379 7407.16969511431 74.0716969511431 TRUE NA
chr3:48626075-48626222 25296.480454377 252.96480454377 TRUE NA
chr3:48627032-48627152 11690.4470647891 116.904470647891 TRUE NA
chr3:48627646-48627790 9087.53685920143 90.8753685920143 TRUE NA
chr3:48630003-48630133 16141.5965078218 161.415965078218 TRUE NA
chr3:48630535-48630697 12791.2586292343 127.912586292343 TRUE NA
chr3:48630970-48631130 16079.7461671475 160.797461671475 TRUE NA
chr3:49059578-49059655 9662.75158583569 96.6275158583569 TRUE NA
chr3:51677891-51677991 17573.0466285023 175.730466285023 TRUE NA
chr3:51691596-51691686 3971.81918275157 39.7181918275157 TRUE NA
chr3:51968488-51968568 12501.3089680341 125.013089680341 TRUE NA
chr3:51968647-51968793 13101.0900132444 131.010900132444 TRUE NA
chr3:51969608-51969709 10010.6332010859 100.106332010859 TRUE NA
chr3:51970447-51970572 11727.5608174926 117.275608174926 TRUE NA
chr3:51971685-51971753 4974.50069792661 49.7450069792661 TRUE NA
chr3:52279841-52280065 28300.4321906221 283.004321906221 TRUE NA
chr3:52584763-52584834 3534.97992585993 35.3497992585993 TRUE NA
chr3:52643329-52643972 104391.923661848 1043.91923661848 TRUE NA
chr3:52662910-52663052 18077.1348528321 180.771348528321 TRUE NA
chr3:52668618-52668832 17283.1166499638 172.831166499638 TRUE NA
chr3:52712516-52712614 10458.3572990793 104.583572990793 TRUE NA
chr3:102189238-102189347 8337.78152377943 83.3778152377943 TRUE NA
chr3:102195856-102195886 2337.21896107993 23.3721896107993 TRUE NA
chr3:114069121-114070726 265346.185319369 2653.46185319369 TRUE NA
chr3:120050047-120050256 24377.0546500463 243.770546500463 TRUE NA
chr3:121289561-121289664 12706.8745732966 127.068745732966 TRUE NA
chr3:122474107-122474279 14562.4291116464 145.624291116464 TRUE NA
chr3:128753007-128753173 9399.33981245973 93.9933981245973 TRUE NA
chr3:129247577-129247938 62508.8111392451 625.088111392451 TRUE NA
chr3:129251376-129251616 33273.8651174958 332.738651174958 TRUE NA
chr3:129694660-129694871 8590.78528049792 85.9078528049792 TRUE NA
chr3:129800860-129800880 0 0 TRUE NA
chr3:129810104-129810215 0 0 TRUE NA
chr3:129810944-129811066 0 0 TRUE NA
chr3:133524693-133524847 13193.4787096851 131.934787096851 TRUE NA
chr3:133526590-133526668 11029.8614068221 110.298614068221 TRUE NA
chr3:149192665-149192839 29818.8491052041 298.188491052041 TRUE NA
chr3:149216509-149216699 11523.8765729042 115.238765729042 TRUE NA
